username,placeLocation,latitude,longitude,code,location
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Brussels, Belgium",50.8465573,4.351697,US,"Ville de Bruxelles - Stad Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
olgamU7667NV,"Stockholm, Sweden",59.3251172,18.0710935,US,"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige"
olgamU7667NV,"Stockholm, Sweden",59.3251172,18.0710935,US,"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige"
olgamU7667NV,"Stockholm, Sweden",59.3251172,18.0710935,US,"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Kuta, Indonesia",-8.7278354,115.1730049,US,"Kuta, Bali, Indonesia"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Legian, Indonesia",-8.703338,115.1688432,US,"Legian, Kuta, Bali, 80612, Indonesia"
olgamU7667NV,"Tanah Lot, Indonesia",-8.621228649999999,115.0868849069387,US,"Tanah Lot, Raya Canggu, Belalang, Buwit, Bali, 82121, Indonesia"
olgamU7667NV,"Kuta, Indonesia",-8.7278354,115.1730049,US,"Kuta, Bali, Indonesia"
olgamU7667NV,"Kuta, Indonesia",-8.7278354,115.1730049,US,"Kuta, Bali, Indonesia"
olgamU7667NV,"Kuta, Indonesia",-8.7278354,115.1730049,US,"Kuta, Bali, Indonesia"
olgamU7667NV,"Kuta, Indonesia",-8.7278354,115.1730049,US,"Kuta, Bali, Indonesia"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Mexico City, Mexico",19.4326296,-99.1331785,US,"Ciudad de México, México"
olgamU7667NV,"Mexico City, Mexico",19.4326296,-99.1331785,US,"Ciudad de México, México"
olgamU7667NV,"Boston, Massachusetts",42.3602534,-71.0582912,US,"Boston, Suffolk County, Massachusetts, United States"
olgamU7667NV,"Boston, Massachusetts",42.3602534,-71.0582912,US,"Boston, Suffolk County, Massachusetts, United States"
olgamU7667NV,"Boston, Massachusetts",42.3602534,-71.0582912,US,"Boston, Suffolk County, Massachusetts, United States"
olgamU7667NV,"Peristeri, Greece",38.0128111,23.6955137,US,"Δήμος Περιστερίου, Περιφερειακή Ενότητα Δυτικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Naples, Italy",40.8359336,14.2487826,US,"Napoli, Campania, Italia"
olgamU7667NV,"Naples, Italy",40.8359336,14.2487826,US,"Napoli, Campania, Italia"
olgamU7667NV,"Naples, Italy",40.8359336,14.2487826,US,"Napoli, Campania, Italia"
olgamU7667NV,"Naples, Italy",40.8359336,14.2487826,US,"Napoli, Campania, Italia"
olgamU7667NV,"Naples, Italy",40.8359336,14.2487826,US,"Napoli, Campania, Italia"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
olgamU7667NV,"Pedasi, Panama",7.5314501499999995,-80.07009862075518,US,"Distrito Pedasí, Los Santos, Panamá"
olgamU7667NV,"Playa Venao, Panama",7.4320526,-80.1928532,US,"Playa Venao, Los Santos, Panamá"
olgamU7667NV,"Playa Venao, Panama",7.4320526,-80.1928532,US,"Playa Venao, Los Santos, Panamá"
olgamU7667NV,"Pedasi, Panama",7.5314501499999995,-80.07009862075518,US,"Distrito Pedasí, Los Santos, Panamá"
olgamU7667NV,"Pedasi, Panama",7.5314501499999995,-80.07009862075518,US,"Distrito Pedasí, Los Santos, Panamá"
olgamU7667NV,"Pedasi, Panama",7.5314501499999995,-80.07009862075518,US,"Distrito Pedasí, Los Santos, Panamá"
olgamU7667NV,"Amsterdam, The Netherlands",52.3727598,4.8936041,US,"Amsterdam, Noord-Holland, Nederland"
olgamU7667NV,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,US,"دبي, الإمارات العربية المتحدة"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Piraeus, Greece",37.9431594,23.6470593,IN,"Πειραιάς, Δήμος Πειραιώς, Περιφερειακή Ενότητα Πειραιώς, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 18535, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Santorini, Greece",36.4071112,25.456663652707153,IN,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Ayvali, Turkey",38.8824255,37.6703792,IN,"Kuluncak, İstiklal Mahallesi, Kuluncak, Malatya, Doğu Anadolu Bölgesi, Türkiye"
Krishhere,"Derinkuyu, Turkey",38.3954653,34.70216002529597,IN,"Derinkuyu, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Cappadocia, Turkey",38.646806,34.8491554,IN,"Kapadokya, Göreme, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, 50650, Türkiye"
Krishhere,"Goreme, Turkey",38.642089,34.8296234,IN,"Göreme, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, 50180, Türkiye"
Krishhere,"Avanos, Turkey",38.7190012,34.8475602,IN,"Avanos, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Goreme, Turkey",38.642089,34.8296234,IN,"Göreme, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, 50180, Türkiye"
Krishhere,"Goreme, Turkey",38.642089,34.8296234,IN,"Göreme, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, 50180, Türkiye"
Krishhere,"Urgup, Turkey",38.5928119,34.95945521013293,IN,"Ürgüp, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Urgup, Turkey",38.5928119,34.95945521013293,IN,"Ürgüp, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Urgup, Turkey",38.5928119,34.95945521013293,IN,"Ürgüp, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Kollam, India",8.8879509,76.5955013,IN,"Kollam, Kerala, 691001, India"
Krishhere,"Kollam, India",8.8879509,76.5955013,IN,"Kollam, Kerala, 691001, India"
Krishhere,"Kollam, India",8.8879509,76.5955013,IN,"Kollam, Kerala, 691001, India"
Krishhere,"Kollam, India",8.8879509,76.5955013,IN,"Kollam, Kerala, 691001, India"
Krishhere,"Kollam, India",8.8879509,76.5955013,IN,"Kollam, Kerala, 691001, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Uchisar, Turkey",38.6293826,34.8046138,IN,"Uçhisar, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, Türkiye"
Krishhere,"Chennai (Madras), India",13.0381353,80.1619336,IN,"Dr Agarwals Eye Hospital Ltd, Chennai, Arcot Road, Valasaravakkam, Ward 152, Zone 11 Valasaravakkam, Chennai, Ambattur, Thiruvallur District, Tamil Nadu, 600116, India"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Thiruvananthapuram (Trivandrum), India",8.5306145,76.94091885403489,IN,"Thiruvananthapuram, Kerala, India"
Krishhere,"Paju, South Korea",37.7598955,126.7801502,IN,"파주시, 경기도, 대한민국"
Krishhere,"Paju, South Korea",37.7598955,126.7801502,IN,"파주시, 경기도, 대한민국"
Krishhere,"Paju, South Korea",37.7598955,126.7801502,IN,"파주시, 경기도, 대한민국"
Krishhere,"Paju, South Korea",37.7598955,126.7801502,IN,"파주시, 경기도, 대한민국"
Krishhere,"Paju, South Korea",37.7598955,126.7801502,IN,"파주시, 경기도, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
Krishhere,"Seoul, South Korea",37.5666791,126.9782914,IN,"서울, 노원구, 대한민국"
KLSarah,"Oldmeldrum, United Kingdom",57.3350184,-2.319738,GB,"Oldmeldrum, Aberdeenshire, Scotland, AB51 0AY, United Kingdom"
KLSarah,"Belfast, United Kingdom",54.5964411,-5.9302761,GB,"Belfast, County Antrim, Northern Ireland, BT1 5GS, United Kingdom"
KLSarah,"Mykonos, Greece",37.45142265,25.392303200095327,GB,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
